stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,0,0,2.14,0,3.21,0,0,0,0,0,0,0,0,0,12.84,4.28,4.28,0,1.07,0,0,634.39,22.47,1.07,1.07,3.21,0,0,4.28,1.07,1.07,0,0,0,0
21Day,2.68,1.34,0,10.71,0,8.03,0,0,0,0,1.34,1.34,4.02,2.68,1.34,2.68,1.34,13.39,0,0,0,0,214.17,0,0,0,4.02,9.37,0,4.02,2.68,2.68,1.34,0,0,0
3Month,0.96,3.2,0.64,7.04,0.32,0,6.08,1.28,0.64,0,3.52,2.88,3.52,0.96,0.96,3.2,3.2,7.04,0.32,0,0,0.32,3.52,0.32,0.96,0,0,0.96,1.28,0.32,0,0,0.32,0.96,0.32,2.56
22Month,0.55,1.09,0,7.65,0,0,13.12,0,2.73,1.09,38.81,4.37,4.92,1.64,0,0,3.83,5.47,0,1.09,2.19,0,10.39,0.55,1.09,0,1.09,0,6.56,2.19,0,0,0,0,0,2.73
