stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,44.95,0,7531.24,4.09,4.09,0,4.09,0,0,4.09,0,0,0,4.09,4.09,118.51,32.69,44.95,0,0,0,0,36.78,351.43,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,31.02,2.14,0,1708.46,1.07,12.84,0,1.07,0,0,0,0,0,0,0,11.77,253.54,3.21,37.44,0,0,0,0,139.07,71.68,4.28,2.14,0,12.84,0,0,10.7,0,0,2.14,0,0,0
21Day,6.69,1.34,0,669.27,1.34,12.05,0,6.69,0,1.34,0,2.68,1.34,20.08,0,1.34,151.25,6.69,12.05,0,0,1.34,0,16.06,16.06,2.68,0,0,9.37,10.71,1.34,0,0,4.02,0,0,0,4.02
3Month,0.96,5.12,0.32,678.29,0,0,0.96,0,1.92,4.48,0,17.92,10.56,0.32,7.68,10.24,77.43,7.04,6.72,2.24,0,3.84,3.52,2.56,0.96,1.28,1.28,0,0.32,5.44,5.76,0.32,0.32,0,0,14.72,4.16,6.08
22Month,0,2.73,1.64,172.2,0,0,0.55,0,1.09,2.73,0,34.44,0.55,0.55,3.28,0,14.21,3.28,2.73,0,1.64,1.09,0,1.09,0,1.09,0,1.09,0,0.55,0.55,0,0,0,0,0,0,1.64
