stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93.99,8.17,0,147.11,0,0,0,0,0,0,0,8.17,0,0,0,0,16.35,118.51,8.17,175.72,0,0,0,0,20.43,792.76,0,0,28.6,0,0,0,0,0,4.09,0,0,0
72hpf,43.86,3.21,0,77.02,5.35,5.35,0,0,0,0,0,0,0,0,0,0,4.28,179.72,0,117.68,0,2.14,6.42,0,56.7,136.93,0,1.07,74.89,0,1.07,12.84,2.14,0,3.21,0,0,0
21Day,104.41,5.35,2.68,236.92,1.34,4.02,0,1.34,0,0,0,0,1.34,0,1.34,0,4.02,77.63,0,103.07,0,0,12.05,0,26.77,64.25,0,2.68,30.79,13.39,0,10.71,6.69,1.34,0,1.34,0,2.68
3Month,1.6,3.52,0.32,136.62,0,0,0.32,0,6.08,2.24,0,0,7.36,3.52,0,4.16,4.48,36.47,2.56,36.47,9.6,0,3.52,2.24,1.28,0.32,2.88,1.6,1.6,3.2,35.19,0,0,0,0,13.44,11.84,0.64
22Month,0,7.11,1.09,49.2,0.55,0,0.55,0,2.19,3.28,9.29,0,23.51,1.09,0.55,4.92,1.64,12.57,1.64,46.47,1.64,0,4.37,0,2.19,0.55,1.64,0.55,1.09,0,4.37,6.01,0,0,0.55,0.55,0,0
