stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,800.94,0,0,0,0,0,4.09,4.09,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,2.14,0,3.21,0,19.26,0,0,0,11.77,0,0,0,63.12,0,0,0,0,0,1.07,2.14,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0
21Day,8.03,0,1.34,12.05,0,21.42,0,17.4,0,46.85,0,1.34,17.4,223.54,2.68,1.34,2.68,313.22,21.42,0,1.34,0,0,21.42,6.69,0,1.34,0,2.68,18.74,0,0,0,1.34,4.02,1.34,0,0,153.93
3Month,0.64,1.6,1.28,10.88,0.32,0,4.16,1.28,3.2,192.93,0,25.28,424.89,17.6,7.68,1.28,3.52,208.29,7.36,1.28,0.32,1.6,1.6,1.6,0,1.28,0,0,0.32,3.2,1.92,5.44,0.32,0,0,0,3.2,4.48,225.24
22Month,0.55,2.73,0,8.2,0,0,1.64,1.64,0.55,306.67,0.55,32.25,104.41,13.67,3.28,0,0.55,139.4,4.37,0,2.19,2.19,0,0.55,0,0.55,0,1.09,0,1.64,0,0,0,1.09,0,0,1.09,0,50.29
