stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,49.04,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,3.21,0,0,0,0,0,0,0,0,0,0,1.07,7.49,0,5.35,0,0,0,0,20.33,11.77,0,0,4.28,0,0,3.21,0,1.07,2.14,0,0,0
21Day,6.69,0,0,14.72,0,6.69,0,0,0,0,2.68,0,5.35,0,0,2.68,1.34,14.72,0,0,0,0,18.74,12.05,1.34,0,6.69,0,0,6.69,0,1.34,0,0,0,2.68
3Month,0,1.92,0.32,18.24,0.64,0,0.32,2.88,3.2,0,32.31,1.6,0.96,10.88,2.56,7.04,5.76,9.6,0.64,0.32,1.28,1.28,0.64,0.32,2.56,0.64,0.32,0.32,30.72,0.64,0.32,0,0.64,1.28,17.6,2.24
22Month,0,2.19,0,1.64,0,0,0.55,1.09,2.19,1.09,25.15,1.09,0.55,9.84,0,0.55,3.83,4.37,0,0.55,1.09,0,0.55,0.55,0,2.19,0,0.55,4.37,1.09,0,0,0,0,0,1.64
