stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,208.41,12.26,0,241.1,0,0,0,0,0,0,0,0,0,0,0,8.17,57.21,8.17,212.49,0,0,0,0,106.25,175.72,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,64.19,4.28,0,65.26,7.49,1.07,0,0,0,0,0,0,0,1.07,0,12.84,139.07,2.14,48.14,0,0,1.07,2.14,303.82,44.93,1.07,1.07,0,29.95,1.07,0,0,19.26,0,0,12.84,0,0,0
21Day,50.86,0,2.68,215.5,1.34,8.03,0,0,2.68,0,0,1.34,0,5.35,9.37,9.37,137.87,34.8,25.43,0,0,9.37,0,137.87,13.39,0,4.02,0,17.4,13.39,0,0,6.69,0,1.34,2.68,0,0,1.34
3Month,0.64,4.8,1.92,79.03,0.96,0,1.28,4.48,11.2,3.84,0.32,24,4.48,0.64,38.39,11.2,87.35,42.23,11.52,0.32,0,3.2,0.64,3.2,0.64,7.36,1.92,0,0,1.92,0.32,31.99,1.28,0,0,2.24,3.84,49.27,12.48
22Month,0.55,7.11,12.03,51.93,1.09,0,0.55,2.19,13.12,9.84,89.65,150.88,4.37,5.47,108.78,9.29,40.45,34.99,16.95,0,6.01,6.56,0,4.37,0,6.56,2.19,4.37,0.55,0.55,0,7.11,8.2,1.09,0,0.55,0,0,9.84
