stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,12.26,0,0,0,0,8.17,32.69,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,261.03,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,12.84,7.49,0,1.07,0,10.7,0,1.07,2.14,0,0,0,0,0
21Day,224.87,0,0,13.39,0,2.68,0,0,0,0,0,0,1.34,0,1.34,2.68,1.34,4.02,5.35,16.06,0,0,4.02,0,6.69,1.34,1.34,0,0,5.35,5.35,1.34,2.68,1.34,5.35,0,0,0
3Month,20.48,2.56,1.6,18.56,0.32,0,0.96,0,4.8,2.24,5.44,0,290.83,10.24,0,13.76,2.88,6.4,4.16,9.6,1.28,0.32,3.52,0.96,0,0.64,0.96,0.64,0,0.32,6.08,34.87,0.96,0,1.28,3.2,25.92,3.84
22Month,7.11,5.47,7.11,19.68,0,0,0.55,0.55,1.64,3.83,25.15,7.65,335.65,6.01,1.64,26.79,2.73,8.2,9.29,24.05,0.55,20.77,2.19,1.64,3.83,0.55,4.92,2.19,1.64,0.55,2.19,15.31,1.64,0,0,0,0,3.28
