stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,20.43,0,16.35,0,0,0,4.09,0,0,0,0,0,0,0,0,0,8.17,61.3,0,0,0,0,16.35,65.38,0,0,0,73.56,0,0,0,0,0,0,0,0,0
72hpf,27.81,62.05,0,8.56,2.14,5.35,0,0,0,0,0,0,0,0,1.07,2.14,7.49,0,356.24,0,1.07,71.68,0,52.42,27.81,0,0,0,314.52,0,0,2.14,0,1.07,25.67,0,0,0
21Day,14.72,25.43,0,10.71,0,6.69,0,0,0,0,0,1.34,0,0,0,0,4.02,1.34,342.66,0,0,89.68,0,12.05,8.03,1.34,1.34,0,28.11,14.72,0,1.34,1.34,4.02,8.03,0,0,2.68
3Month,0.64,94.07,0,22.08,0,0,1.6,0,1.92,7.04,0,10.24,4.16,0,2.56,0,15.36,5.44,124.14,63.67,0,18.88,0,0.32,0,1.6,0.96,0,0,1.28,5.76,0.32,0,0,0.64,87.99,3.2,7.68
22Month,1.64,205,1.09,10.39,0,0,0,0.55,0,3.83,0.55,18.59,1.64,0.55,1.09,1.09,2.73,9.84,56.31,5.47,0.55,10.93,0.55,0,0,0.55,0,0.55,0,0.55,7.65,0,0,0,0,14.21,0,2.19
