stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,1.07,0,0,0,0,1.07,0,0,0,0,0,4.28,23.54,0,1.07,0,0,1.07,0,8.56,11.77,0,0,0,2.14,0,0,0,2.14,0,0,0,0,0
21Day,2.68,0,2.68,24.09,0,8.03,0,2.68,0,0,0,0,4.02,2.68,6.69,2.68,6.69,25.43,5.35,9.37,0,0,2.68,0,4.02,1.34,0,1.34,0,4.02,2.68,0,0,2.68,0,2.68,0,0,2.68
3Month,0.96,14.4,30.4,528.88,0.96,0,6.72,0.96,0.32,323.47,45.11,0,536.87,109.42,5.76,496.88,53.75,123.82,64.31,29.76,7.68,1.28,113.58,31.67,8.32,0.64,37.43,4.48,0,2.56,18.24,0.96,24,5.44,0,0.96,16.32,14.72,86.39
22Month,0.55,45.37,25.69,218.12,2.19,0,6.01,2.19,0.55,131.2,129.56,62.32,959.38,61.23,20.23,646.69,8.2,27.88,62.87,37.17,0,20.23,33.89,3.83,9.84,0.55,19.13,4.37,3.83,1.09,1.64,0,14.76,15.85,0.55,1.09,2.19,0,42.09
