stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,20.43,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,4.09,20.43,0,0,0,0,61.3,175.72,4.09,0,0,0,0,0,0,0,16.35,0,0,0
72hpf,5.35,8.56,0,4.28,2.14,1.07,0,0,0,0,0,0,0,0,2.14,0,5.35,7.49,9.63,11.77,0,1.07,1.07,3.21,381.92,35.3,2.14,3.21,0,9.63,0,3.21,9.63,1.07,24.61,0,0,0
21Day,5.35,4.02,1.34,20.08,1.34,8.03,0,8.03,0,2.68,0,0,1.34,0,0,1.34,1.34,8.03,12.05,21.42,0,0,1.34,0,198.1,20.08,2.68,5.35,0,10.71,10.71,13.39,4.02,5.35,6.69,0,0,1.34
3Month,0.96,4.16,0.64,15.04,2.56,0,0,1.6,2.88,5.76,0.32,0,14.4,15.04,0.96,2.88,2.88,8.32,47.67,10.56,2.88,0,2.56,0.96,11.52,1.6,7.36,0.64,0,1.6,3.52,174.05,1.92,0,1.92,2.88,9.28,1.6
22Month,0,5.47,1.64,7.11,0.55,0,1.09,1.64,0.55,20.77,8.2,0,53.03,9.84,7.65,4.92,1.09,2.73,45.92,13.12,0.55,2.19,1.09,0,9.29,0.55,4.92,4.37,1.09,0,0.55,68.88,3.28,2.19,0.55,0,0.55,3.28
