stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,32.69,12.26,0,0,0,0,0,245.18,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,3.21,0,6.42,12.84,0,1.07,0,0,0,0,0,0,0,4.28,6.42,5.35,13.91,0,0,0,0,49.21,35.3,0,2.14,0,6.42,0,0,5.35,0,0,1.07,0,0,0
21Day,2.68,0,0,14.72,32.12,0,13.39,0,0,0,0,0,6.69,0,1.34,4.02,5.35,17.4,0,0,8.03,0,30.79,28.11,0,1.34,0,2.68,4.02,0,4.02,1.34,1.34,0,0,0,4.02
3Month,0.32,2.56,0.64,18.88,0,1.28,0.96,2.24,4.48,0,16.64,16.64,2.88,9.92,0.64,6.4,7.04,4.16,0.64,0,11.2,2.56,1.28,0.32,0.32,0.96,0,0,1.28,60.79,0,0,0,0,2.24,7.04,11.84
22Month,1.09,2.73,1.64,12.03,0,2.19,3.28,1.09,14.76,3.83,68.88,13.67,3.83,7.65,1.09,2.19,9.84,12.57,0.55,1.64,9.29,0,0,0,0.55,1.09,2.19,1.09,0.55,16.4,2.73,1.09,0,0,0,0,2.19
