stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,12.26,0,24.52,0,0,0,0,0,0,4.09,0,8.17,0,0,0,0,12.26,4.09,8.17,114.42,0,0,0,0,53.12,608.87,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,27.81,3.21,0,10.7,2.14,10.7,0,3.21,0,0,1.07,0,0,1.07,0,2.14,0,22.47,27.81,1.07,29.95,0,9.63,0,2.14,262.1,192.56,1.07,1.07,0,22.47,4.28,2.14,5.35,6.42,5.35,5.35,0,0,0
21Day,28.11,0,5.35,58.9,0,53.54,0,41.49,0,0,1.34,0,0,9.37,1.34,8.03,13.39,4.02,14.72,2.68,53.54,0,0,5.35,1.34,88.34,93.7,1.34,1.34,0,25.43,12.05,2.68,8.03,5.35,6.69,1.34,0,0,5.35
3Month,0.64,3.52,1.28,41.59,0,0,1.92,1.28,0.64,5.44,2.24,0,0,138.22,6.72,2.56,71.67,5.44,16.64,7.04,20.8,3.52,0,3.84,5.76,2.56,1.28,4.48,1.6,0,1.6,8.64,362.18,0.96,0,0,0.32,4.48,106.86,3.2
22Month,0,3.28,0.55,21.32,0,0,2.73,4.92,0,3.83,11.48,13.67,0,197.34,4.37,8.2,82.54,1.09,5.47,21.32,23.51,1.09,10.93,2.19,0.55,1.64,1.09,2.19,1.64,14.76,0,2.73,130.1,1.09,3.28,0,0,1.64,1.64,4.37
