stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,1.07,0,0,0,1.07,110.19,17.12,2.14,0,0,0,0,0,3.21,13.91,7.49,0,0,0,0
21Day,17.4,2.68,0,1.34,5.35,5.35,0,0,1.34,0,0,0,0,1.34,6.69,0,0,1.34,1.34,16.06,0,0,0,0,72.28,8.03,0,1.34,0,2.68,0,1.34,4.02,26.77,10.71,1.34,0,0,0
3Month,3.52,2.88,0.32,14.08,3.52,0,0.32,0,0.96,2.24,0.96,0,19.2,4.16,0.32,5.44,16.32,4.8,7.68,16.96,1.92,0,1.6,2.24,88.95,4.8,7.68,0,2.24,1.28,0.32,33.59,24.64,10.88,0.32,4.8,0.64,215.65,5.76
22Month,1.64,1.09,0,14.76,1.64,0,1.09,0.55,1.64,7.65,3.83,0,70.52,3.83,0.55,8.75,0.55,2.73,4.92,45.37,0,1.64,0.55,0,77.62,1.64,34.44,0.55,0.55,1.09,0,38.27,88.56,418.74,0,3.28,0.55,0,3.28
