stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,12.26,16.35,0,0,0,0,0,0,0,0,0,0,12.26,0,0,81.73,0,0,0,0,151.2,1417.98,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,6.42,28.88,10.7,0,0,0,0,0,1.07,0,0,0,0,12.84,0,29.95,0,13.91,1.07,0,510.29,391.54,3.21,78.09,0,31.02,2.14,0,0,469.64,66.33,69.54,3.21,0,0,0
21Day,13.39,0,1.34,34.8,10.71,29.45,0,1.34,0,1.34,0,17.4,0,5.35,0,1.34,10.71,4.02,17.4,0,0,1.34,1.34,443.05,117.79,1.34,120.47,0,10.71,24.09,0,1.34,157.95,104.41,227.55,0,0,0,5.35
3Month,0.64,0.96,7.04,43.19,2.56,0,0.96,0,4.8,5.12,0,1243,7.36,0,26.88,4.8,5.76,3.52,6.72,1.6,1.92,14.72,2.56,36.15,3.52,8,161.25,0,0.32,24.32,0.64,54.71,16.32,1.28,0,0.64,2.56,95.66,4.8
22Month,0,2.19,3.28,30.61,1.64,0,7.11,0.55,2.19,6.01,1.64,1471.59,2.73,0.55,7.65,0.55,0.55,5.47,9.29,0.55,28.43,8.75,0.55,20.23,1.09,10.39,206.09,2.73,0,1.64,0,35.53,19.13,43.73,0,0.55,0.55,0,0.55
