stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,36.78,0,110.33,16.35,0,0,0,0,0,12.26,0,0,0,0,0,16.35,28.6,151.2,232.93,0,0,0,0,102.16,2782.84,8.17,0,89.9,0,0,0,0,0,0,4.09,0,0,0
72hpf,6.42,9.63,0,36.37,7.49,6.42,0,2.14,0,0,5.35,0,0,0,2.14,0,6.42,21.4,12.84,87.72,0,0,4.28,3.21,317.73,395.82,0,5.35,95.21,0,0,0,48.14,1.07,0,9.63,0,0,0
21Day,38.82,1.34,1.34,129.84,9.37,33.46,0,24.09,0,0,9.37,0,2.68,4.02,41.49,2.68,5.35,20.08,46.85,141.88,0,0,9.37,0,182.04,180.7,5.35,5.35,115.11,17.4,0,4.02,50.86,0,5.35,6.69,0,0,12.05
3Month,0.96,21.76,1.6,107.82,5.44,0,3.2,3.52,0.96,5.12,355.14,0.64,24.32,154.86,16.64,8.32,21.44,63.67,132.14,77.11,9.28,0.32,18.24,25.28,9.6,8,10.56,3.84,3.2,6.08,0.64,150.06,7.36,0,0,3.84,23.36,110.06,44.15
22Month,3.28,47.01,3.28,113.7,0.55,0,8.75,4.37,0.55,9.29,794.29,28.97,68.33,57.95,42.09,12.03,15.85,49.2,285.35,175.48,3.83,4.37,16.4,0.55,11.48,6.56,16.95,4.92,1.64,1.09,0,47.56,80.9,3.28,0,3.28,4.37,3.28,25.15
