stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,12.26,0,16.35,0,0,0,0,0,81.73,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,7.49,2.14,3.21,0,0,0,0,0,0,0,0,0,0,11.77,14.98,2.14,4.28,0,1.07,0,0,41.72,22.47,1.07,1.07,0,4.28,0,0,2.14,0,2.14,0,0,0
21Day,8.03,1.34,0,29.45,0,5.35,0,2.68,0,0,0,0,0,0,2.68,2.68,6.69,20.08,4.02,16.06,0,0,9.37,4.02,53.54,10.71,1.34,1.34,0,4.02,2.68,2.68,6.69,2.68,2.68,0,0,0
3Month,0.32,0.64,0.96,18.88,0,0,0,0,1.6,2.56,0,0,61.75,0.32,0.32,3.84,3.84,6.72,4.16,9.92,0.64,0,2.24,11.52,2.24,0.32,8.32,2.24,0,0.32,1.92,193.25,0.32,0,0.32,1.92,172.45,1.28
22Month,0,1.09,0.55,8.2,0,0,0.55,0,1.09,4.37,1.64,0,93.48,1.64,1.09,4.92,0.55,0.55,5.47,6.56,0,2.19,1.64,0.55,0,0,4.37,0,0.55,0,0,27.88,1.64,0,0,0,0.55,1.64
