stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,4.09,0,0,0,0,0,0,0,0,4.09,0,0,73.56,0,0,0,0,8.17,563.92,0,0,0,0,0,4.09,0,0,0,0,0,0
72hpf,40.65,6.42,0,38.51,3.21,38.51,0,0,0,0,0,0,1.07,0,23.54,94.14,3.21,56.7,0,4.28,3.21,5.35,3331.33,1781.2,2.14,77.02,97.35,1.07,2.14,2756.85,110.19,69.54,8.56,0,0,0
21Day,21.42,1.34,0,69.6,0,49.53,10.71,2.68,0,0,6.69,0,12.05,5.35,4.02,172.67,10.71,42.83,0,0,2.68,1.34,689.34,354.71,1.34,22.76,14.72,45.51,10.71,1006.58,81.65,26.77,4.02,0,0,5.35
3Month,3.2,0.64,0.32,11.52,0.64,0,0.32,0.64,1.28,0.32,6.72,1.6,0.32,3.52,0.96,2.24,0.96,12.16,0.32,0,0.32,0.64,16.64,6.4,5.44,1.28,0,0.96,46.39,19.2,0.96,0.32,0.32,0.64,12.8,1.6
22Month,0,1.09,0,4.92,0,0,0,1.09,3.28,1.64,27.33,1.09,0.55,3.83,0,1.09,3.28,28.97,0,1.09,1.64,0,8.75,2.19,4.92,2.73,0,0,47.01,13.67,16.95,0,0,0.55,0,1.64
