stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,4.09,0,0,0,0,0,0,12.26,0,0,0,0,0,53.12,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,3.21,0,19.26,2.14,5.35,0,1.07,0,0,0,0,0,0,0,0,8.56,69.54,0,6.42,0,0,0,0,38.51,19.26,0,0,3.21,1.07,0,0,0,0,0,0,0,0
21Day,1.34,4.02,1.34,52.2,1.34,2.68,0,1.34,0,0,0,0,0,0,0,5.35,4.02,46.85,0,8.03,0,0,2.68,0,14.72,1.34,0,1.34,4.02,2.68,0,0,1.34,4.02,0,0,0,0
3Month,0,0.32,2.24,69.43,1.28,0,1.28,0,25.6,3.52,0,0,36.47,3.84,0.64,21.76,4.48,29.12,4.16,2.24,0.64,0.32,13.44,0.32,0.64,0,1.28,0.64,0,3.2,14.4,0.64,0,0,0.32,0.96,13.76,2.88
22Month,0,1.09,6.56,16.4,0.55,0,0.55,0,10.39,5.47,3.83,0,135.57,2.73,1.64,39.36,0,3.83,4.37,7.11,0.55,6.01,15.85,0,0.55,0,2.19,0,0,1.09,1.09,0,0.55,0,0,0.55,0,2.19
