stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61
21Day,21.42,2.68,0,65.59,232.9,0,10.71,1.34,1.34,0,12.05,12.05,17.4,8.03,8.03,46.85,6.69,66.93,0,0,17.4,1.34,172.67,48.19,0,2.68,0,192.75,34.8,0,12.05,4.02,6.69,1.34,0,0,7622.95
3Month,0,1.28,0.64,12.48,0,0,0,3.52,8.96,0,22.4,35.19,1.28,16.96,19.52,14.08,9.28,7.36,1.28,0,1.92,0.96,0.64,0.64,0.96,0,0,1.92,2.88,22.72,0.32,0,0,0,3.52,5.44,1773.16
22Month,0.55,2.73,1.09,9.29,0,1.64,0.55,0,15.31,3.83,43.19,2.19,1.09,4.92,1.64,2.73,27.33,7.11,0,7.11,1.09,0,1.09,0,0.55,2.73,0.55,0.55,0,0.55,0.55,0.55,0,0,0.55,0,3051.43
