stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,61.3,8.17,0,0,0,0,0,0,0,0,0,0,0,12.26,16.35,0,702.86,0,0,0,0,36.78,711.03,0,0,81.73,0,0,0,0,0,0,0,0,0
72hpf,18.19,2.14,0,34.23,114.47,10.7,0,0,0,0,0,0,0,0,1.07,0,7.49,72.75,3.21,570.2,0,0,51.35,0,83.44,50.28,0,0,405.45,0,0,6.42,2.14,0,0,0,0,0
21Day,34.8,4.02,0,61.57,26.77,9.37,0,1.34,0,0,0,0,1.34,0,6.69,0,2.68,20.08,2.68,463.13,1.34,1.34,54.88,0,18.74,17.4,0,0,362.74,14.72,0,0,1.34,4.02,0,1.34,0,0
3Month,0,1.92,0.32,104.62,21.12,0,0.64,0,5.44,4.16,4.16,0.32,13.12,4.8,0,2.88,0.96,23.04,3.52,351.3,20.48,0,9.28,1.92,2.88,0.32,0.32,0,11.2,5.76,5.76,0.96,1.28,0,0.96,22.72,2.88,2.88
22Month,0,2.73,0,162.36,9.84,0,0.55,0,0,1.09,6.01,2.73,24.6,0.55,0,3.83,0,21.87,2.73,109.33,8.75,1.09,18.59,0,0.55,0.55,0.55,1.09,13.67,1.09,0.55,0,0,0,0,5.47,0,1.09
