stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,8.17,380.04,0,0,0,0,8.17,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,31.02,1.07,0,60.98,22.47,0,3.21,0,2.14,0,0,0,0,0,10.7,13.91,3.21,650.43,0,2.14,23.54,1.07,112.33,75.96,4.28,0,0,237.49,0,0,9.63,1.07,1.07,1.07,0,0,0
21Day,14.72,0,0,160.62,5.35,0,2.68,0,0,0,1.34,0,0,0,6.69,24.09,4.02,437.7,0,1.34,28.11,0,17.4,13.39,2.68,2.68,0,44.17,13.39,0,0,1.34,9.37,0,0,0,1.34
3Month,0,1.28,0,145.9,0,1.92,0,2.24,4.8,0,12.8,5.44,0,6.4,2.24,157.74,3.52,83.19,4.48,0,4.8,0.32,0.32,0,0.96,0,0,1.28,2.56,8.96,0,0,0,0,0.64,2.56,6.72
22Month,0,3.83,0.55,26.24,0,0.55,0,2.73,7.11,2.73,59.59,2.73,1.64,5.47,0.55,26.79,5.47,54.67,0,2.73,2.19,0,0.55,0,4.37,0,1.09,0.55,0.55,3.28,1.09,1.09,0,0,0,0,8.75
