stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,8.17,0,0,4.09,0,8.17,0,0,0,0,0,0,935.79,16.35,0,0,0,0,0,57.21,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,6.42,0,8.56,0,2.14,0,0,41.72,0,0,0,0,7.49,0,8.56,7.49,1215.28,4.28,0,2.14,2.14,0,13.91,16.05,0,1.07,0,6.42,0,0,2.14,0,0,0,1.07,0,0,0
21Day,8.03,8.03,0,125.82,2.68,20.08,0,17.4,0,0,96.37,0,0,8.03,0,136.53,4.02,13.39,28.11,1291.68,42.83,0,0,18.74,0,17.4,12.05,0,1.34,0,5.35,28.11,0,1.34,2.68,2.68,9.37,0,0,0,37.48
3Month,3.84,17.6,9.28,146.54,0.96,0,8.64,2.56,0.32,61.11,1885.78,0,0,439.61,72.31,18.88,91.19,14.08,22.4,2159.02,28.48,4.8,0.32,27.2,8.32,2.56,0,9.6,2.88,0,0.32,31.67,0.64,38.71,0.32,0.32,0,1.28,15.36,25.28,56.31
22Month,3.28,54.67,7.65,121.9,0,0,25.69,3.83,0.55,39.91,3098.44,27.88,0,489.26,75.98,59.59,92.93,6.01,12.03,2240.19,33.35,0.55,9.84,9.84,0,3.28,0.55,6.56,12.03,5.47,0,6.56,0,8.2,2.73,8.2,0,1.64,2.19,0,31.16
