stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,960.31,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,89.9,4.09,563.92,0,0,0,0,20.43,183.89,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,112.33,0,0,74.89,23.54,10.7,0,1.07,0,0,0,0,0,0,0,0,9.63,314.52,2.14,408.66,1.07,1.07,3.21,0,63.12,80.23,0,1.07,0,146.56,0,0,2.14,0,0,0,0,0
21Day,30.79,0,0,105.74,4.02,2.68,0,2.68,0,0,1.34,0,0,1.34,1.34,0,20.08,65.59,2.68,319.91,4.02,0,0,0,14.72,68.27,2.68,0,0,28.11,8.03,0,0,2.68,5.35,0,0,1.34
3Month,2.88,2.24,0.96,271.96,2.56,0,1.92,0,0.32,1.92,12.48,0,24,9.28,0.96,8.32,5.44,186.53,10.56,225.24,249.24,0,4.16,3.2,5.44,9.6,0.64,1.28,0,50.55,8.64,15.36,0.64,0,0,202.21,8.32,5.44
22Month,0,0.55,1.09,37.17,1.09,0,0,0,0,0,4.92,0.55,14.21,0.55,2.19,1.09,0,15.85,1.09,135.02,29.52,0,1.09,0,2.19,5.47,0.55,0,0.55,20.23,0,37.17,0,0,0,15.31,0,0.55
