stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,171.63,0,0,0,0,0,0,0,0,12.26,0,0,0,0,12.26,53.12,16.35,138.94,0,0,0,0,61.3,40.86,4.09,0,20.43,0,0,0,0,0,0,0,0,0,0
72hpf,26.74,29.95,0,64.19,7.49,24.61,0,0,0,0,0,0,0,0,0,1.07,0,11.77,150.84,6.42,211.82,0,3.21,23.54,1.07,2589.96,82.37,8.56,14.98,256.75,1.07,0,0,49.21,2.14,0,28.88,0,0,0
21Day,13.39,9.37,2.68,44.17,2.68,25.43,0,0,0,4.02,0,1.34,0,4.02,1.34,2.68,5.35,6.69,21.42,28.11,290.46,0,0,60.23,0,811.15,32.12,6.69,21.42,145.9,30.79,0,2.68,52.2,4.02,1.34,9.37,0,0,8.03
3Month,0,23.36,4.16,57.27,1.92,0,0.64,0.32,3.2,30.4,8.96,0.32,0,35.19,7.36,2.24,38.39,4.8,35.51,8.64,113.9,15.04,0,25.28,2.24,15.36,0.64,11.2,10.88,7.04,4.16,0.32,4.48,5.76,0.96,0,3.52,7.04,1.6,5.12
22Month,0.55,23.51,4.92,58.49,1.64,0,0.55,0,0.55,34.99,22.96,8.2,0,99.49,20.77,7.11,51.39,1.64,11.48,20.77,88.01,1.64,0.55,19.13,0,23.51,0.55,11.48,8.2,2.73,1.64,0,6.56,14.21,1.09,0,2.19,0.55,0,3.83
