stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,241.1,326.91,0,1426.16,57.21,40.86,0,44.95,0,36.78,0,36.78,8.17,0,8.17,0,118.51,1303.56,2713.37,3542.91,0,4.09,0,28.6,690.6,37108.64,0,0,0,682.43,0,0,0,4.09,0,0,130.76,0,0,0
72hpf,165.82,86.65,0,345.54,34.23,114.47,0,24.61,0,14.98,0,1.07,7.49,0,63.12,3.21,343.4,497.45,77.02,1162.86,0,88.79,18.19,18.19,2070.05,6888.39,5.35,6.42,0,557.36,35.3,0,2.14,166.89,7.49,3.21,28.88,0,0,1.07
21Day,452.42,33.46,10.71,1088.23,14.72,864.69,0,503.29,9.37,61.57,1.34,0,28.11,22.76,455.1,24.09,54.88,220.86,293.14,1139.09,1.34,1.34,54.88,1.34,392.19,2078.74,4.02,10.71,0,364.08,112.44,0,22.76,136.53,10.71,41.49,22.76,2.68,0,147.24
3Month,4.8,8,14.08,134.7,0.96,0,2.24,10.56,13.12,152.3,0,0,109.42,53.11,14.72,51.51,25.92,24.32,84.79,53.43,8,0.96,8.32,98.54,4.8,10.24,3.2,1.6,0,4.48,13.44,0.32,1072.79,0.96,0.32,0,0.96,15.36,690.45,81.59
22Month,0.55,12.57,14.76,112.06,0,0,6.56,6.56,34.99,352.59,25.15,0,1070.35,43.73,61.77,171.1,7.11,7.65,275.51,37.17,1.09,19.13,5.47,6.56,3.83,1.09,1.64,4.92,4.37,1.09,4.92,0,137.21,2.19,2.73,0,0,2.73,3.28,31.16
