stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,36.78,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,4.09,118.51,0,0,0,0,24.52,666.08,0,0,0,24.52,0,0,0,0,0,4.09,0,0,0
72hpf,19.26,9.63,0,29.95,5.35,5.35,0,3.21,0,0,0,1.07,0,1.07,0,24.61,40.65,0,55.63,0,2.14,2.14,0,167.96,198.98,1.07,3.21,0,52.42,1.07,0,22.47,0,1.07,6.42,0,0,0
21Day,8.03,1.34,4.02,36.14,0,13.39,0,17.4,1.34,1.34,0,1.34,1.34,30.79,2.68,10.71,25.43,8.03,48.19,0,0,5.35,0,33.46,38.82,2.68,0,0,24.09,8.03,4.02,5.35,0,1.34,1.34,0,0,4.02
3Month,0.32,3.52,2.56,87.67,0.64,0,1.92,3.84,15.36,10.24,0,63.03,8.32,6.08,30.72,7.36,40.31,14.08,27.2,5.76,0,6.08,4.48,4.16,0.64,7.04,2.56,0,1.28,1.28,117.74,1.6,0,0,1.28,5.76,14.72,16.96
22Month,0.55,9.84,2.73,49.75,1.09,0,4.37,4.92,8.75,14.76,21.32,232.87,4.37,15.85,55.21,1.64,9.29,19.68,38.81,4.37,11.48,10.39,0,3.83,0.55,4.92,7.65,1.09,1.64,1.09,41,4.92,3.83,0,0.55,0.55,0,7.11
