stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,32.69,0,49.04,0,0,0,4.09,0,0,0,0,0,0,0,0,4.09,0,20.43,134.85,0,0,0,0,44.95,506.71,0,0,32.69,0,0,0,0,0,0,4.09,0,0,0
72hpf,7.49,8.56,0,12.84,4.28,2.14,0,0,0,0,0,0,0,0,1.07,0,12.84,14.98,3.21,68.47,0,1.07,1.07,2.14,38.51,53.49,0,0,121.96,1.07,0,0,10.7,0,1.07,4.28,0,0,0
21Day,32.12,5.35,0,24.09,2.68,26.77,0,8.03,0,1.34,0,0,5.35,0,6.69,9.37,2.68,9.37,4.02,208.81,0,0,9.37,1.34,24.09,34.8,0,4.02,119.13,10.71,0,1.34,8.03,1.34,6.69,6.69,0,0,0
3Month,1.28,20.8,4.16,116.78,3.2,0,1.92,1.6,1.6,35.19,15.68,0.96,87.35,7.04,1.28,92.79,8,49.91,16,170.53,40.31,0,14.08,10.56,1.28,1.92,8.96,9.28,12.48,6.4,0.32,104.94,2.88,0.32,0,1.92,32.31,34.55,8
22Month,0.55,12.03,0.55,47.01,0.55,0,1.64,1.64,0,8.2,12.57,13.67,123,3.28,2.73,48.65,1.64,6.01,13.67,110.97,2.19,0,7.11,0.55,2.19,1.09,3.83,13.67,3.83,0,0,14.76,5.47,1.09,0,0.55,2.19,0,5.47
