stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,53.12,0,0,0,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,53.49,16.05,5.35,0,0,0,0,0,0,0,0,0,0,0,127.31,2.14,44.93,0,0,0,0,12.84,4.28,0,0,0,35.3,0,0,5.35,0,0,1.07,0,0,0
21Day,18.74,0,2.68,2515.1,9.37,45.51,0,9.37,0,0,5.35,0,6.69,0,25.43,8.03,40.16,1523.25,12.05,184.72,1.34,0,10.71,0,53.54,41.49,1.34,0,0,120.47,64.25,0,8.03,13.39,20.08,0,0,0,8.03
3Month,0.64,2.88,1.6,766.28,1.28,0,2.24,0.32,0.96,3.2,10.56,0,30.08,10.88,0.32,18.56,22.08,442.17,18.88,33.27,8,0,3.52,2.56,3.52,0.64,2.24,1.6,0,0.64,4.8,8,0.96,0,0.32,0.32,8,2.56,8
22Month,0,7.65,20.77,297.38,0,0,2.73,0,0,16.4,6.56,2.73,18.04,1.64,0,22.96,13.12,153.06,9.29,39.36,4.37,1.09,2.19,0,2.19,0,3.83,0,0.55,3.83,1.09,2.19,0,0,0,0,0.55,0,0.55
