stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,8.17,8.17,12.26,0,0,0,0,4.09,53.12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,6.42,0,4.28,3.21,0,0,0,0,1.07,0,0,0,0,0,1.07,0,5.35,7.49,0,5.35,0,0,0,0,43.86,13.91,0,0,0,12.84,0,0,3.21,1.07,0,0,0,0
21Day,1.34,2.68,0,26.77,1.34,2.68,0,4.02,0,1.34,2.68,0,0,0,1.34,14.72,4.02,1.34,9.37,5.35,18.74,0,0,2.68,0,32.12,6.69,0,0,0,8.03,1.34,0,1.34,1.34,0,0,0,6.69
3Month,0.32,3.84,0.64,54.39,0.32,0,0.64,0.64,0.32,13.44,12.48,0,0,48.31,18.56,2.24,25.28,4.48,17.92,17.28,8.64,1.92,0,4.48,1.92,4.48,0,1.28,1.28,0,1.6,1.6,19.84,0,0,0,6.4,19.2,17.6
22Month,0,4.92,4.92,26.79,0,0,0,1.09,0,6.01,24.6,10.39,0,135.02,6.01,3.83,32.8,1.64,2.19,20.77,14.76,1.09,1.09,4.37,0,3.28,0,1.64,2.19,0.55,0,1.64,10.93,1.64,1.09,1.64,1.64,0.55,4.37
