stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,2.14,0,0,26.74,0,1.07,0,1.07,0,0,0,0,0,0,0,0,1.07,3.21,0,2.14,0,1.07,0,0,9.63,60.98,178.66,1.07,0,5.35,0,0,1.07,0,0,0,0,0,0
21Day,6.69,0,0,8.03,0,1.34,0,0,0,0,0,1.34,1.34,2.68,1.34,1.34,0,5.35,0,10.71,0,0,0,0,163.3,1.34,334.63,0,0,6.69,2.68,0,0,2.68,0,0,0,0,1.34
3Month,12.48,100.46,23.04,455.29,75.51,0,71.67,105.9,0.96,44.79,246.68,1.28,820.03,413.37,5.76,212.45,83.19,269.72,151.02,273.88,30.08,1.28,59.51,101.42,29.44,31.36,10263.97,60.15,0,2.88,47.99,0.32,220.45,3.52,0.32,1.6,20.16,50.87,211.81
22Month,2.73,133.38,27.33,1005.3,0.55,0,13.67,116.98,0,38.27,455.36,25.15,1192.8,53.57,19.13,145.41,2.19,55.21,176.57,483.79,3.83,86.92,251.46,0,121.9,0.55,18638.74,143.22,7.65,2.73,73.8,0,32.8,16.4,13.67,0.55,4.92,0.55,127.92
