stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,61.3,0,241.1,0,0,0,4.09,0,0,4.09,0,122.59,8.17,0,4.09,4.09,40.86,314.65,523.06,220.67,0,0,0,8.17,257.44,1393.46,0,0,0,24.52,0,0,0,0,0,0,12.26,0,0,0
72hpf,73.82,29.95,0,171.17,29.95,47.07,0,4.28,0,0,13.91,0,0,2.14,0,25.67,1.07,152.98,690.02,63.12,294.19,0,48.14,21.4,13.91,2258.33,672.9,18.19,24.61,0,322.01,14.98,0,5.35,145.49,27.81,17.12,49.21,0,0,0
21Day,85.67,20.08,24.09,674.62,12.05,80.31,0,42.83,0,9.37,30.79,0,0,84.33,37.48,167.32,81.65,41.49,317.23,145.9,492.58,0,1.34,60.23,4.02,546.12,214.17,16.06,30.79,0,265.03,97.71,0,10.71,77.63,20.08,50.86,17.4,0,0,93.7
3Month,1.6,49.91,35.51,947.69,8,0,12.8,11.84,3.2,216.61,305.55,1.6,0,1569.99,475.76,34.23,734.28,55.35,272.92,411.13,244.44,53.43,2.24,147.5,55.03,24.64,5.76,66.87,45.11,0,16.64,41.59,3.84,607.26,15.04,0,0.64,8.64,60.15,54.71,260.44
22Month,5.47,77.62,59.59,402.34,1.64,0,19.68,9.84,1.64,123,780.62,97.3,0,6646.77,395.78,107.69,1032.08,20.23,65.6,654.35,294.65,9.29,75.44,103.32,4.37,25.69,4.92,72.71,61.77,12.03,16.4,9.84,0,179.85,30.61,12.03,0,3.28,9.29,1.64,130.65
