stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,4.09,0,0,0,0,4.09,0,0,0,4.09,12.26,0,4.09,0,0,0,0,8.17,61.3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,4.28,2.14,0,0,0,0,0,0,0,0,0,5.35,0,0,4.28,0,1.07,0,0,31.02,11.77,1.07,0,0,4.28,1.07,0,0,0,1.07,0,0,0
21Day,0,0,0,20.08,0,1.34,0,0,0,0,0,0,0,2.68,0,5.35,0,1.34,0,0,0,0,17.4,1.34,0,2.68,0,0,1.34,0,1.34,0,4.02,0,0,0
3Month,0.32,0.32,6.08,28.8,0.32,0,0,16.64,1.28,0,13.76,1.92,0.64,50.87,0.96,3.52,2.24,3.52,0.32,0,4.48,7.04,0.32,0,5.76,0,0,0,1.28,73.91,0.32,0,0,0.96,28.48,1.28
22Month,0,0,8.2,4.37,0,0,0.55,6.01,1.09,3.28,19.13,0,0,42.64,0,0,0,1.64,0,1.09,1.09,0,1.64,0.55,1.09,0,0.55,0,0.55,16.4,0.55,1.64,0,0,0,1.09
