stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,629.31,8.17,0,8.17,0,0,0,0,0,0,4.09,0,0,0,16.35,61.3,20.43,12.26,404.55,0,0,0,12.26,0,98.07,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,67.4,0,0,4.28,1.07,0,0,0,0,0,0,0,0,0,4.28,28.88,51.35,0,25.67,0,1.07,0,14.98,31.02,13.91,0,0,0,25.67,0,1.07,0,0,0,4.28,0,0,0
21Day,45.51,0,14.72,66.93,5.35,0,0,0,0,0,0,2.68,0,2.68,25.43,2.68,9.37,5.35,10.71,0,0,48.19,1.34,25.43,8.03,0,0,0,22.76,1.34,1.34,0,0,2.68,2.68,0,0,4.02
3Month,2.88,4.48,39.67,121.26,0,4.48,0.96,126.06,12.8,0,0,383.3,17.92,5.12,1027.68,26.24,15.04,12.8,25.28,2.88,0.96,350.02,54.39,5.12,2.56,4.48,2.24,0,0.64,14.72,31.04,1.28,0.32,0,0,3.52,27.52,68.79
22Month,0.55,8.75,65.05,106.05,0,17.49,2.73,69.97,22.41,13.67,0,4117.4,8.75,5.47,1245.83,8.2,6.01,21.32,36.63,1.09,74.89,277.15,7.11,2.19,0,2.73,8.75,21.87,0.55,8.2,54.12,1.64,4.37,0,0,1.64,0,48.65
