stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,245.18,0,0,0,0,0,0,0,0,0,0,0,0,20.43,24.52,16.35,0,0,0,0,16.35,1479.28,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,22.47,6.42,0,198.98,151.91,29.95,0,0,0,2.14,0,2.14,0,0,0,7.49,385.12,11.77,342.33,0,6.42,17.12,1.07,224.66,606.57,2.14,6.42,4822.62,1.07,0,1100.82,0,0,28.88,0,0,0
21Day,17.4,1.34,0,42.83,24.09,29.45,0,0,0,1.34,0,2.68,0,5.35,1.34,2.68,25.43,14.72,618.4,1.34,0,81.65,0,37.48,149.92,0,5.35,750.92,30.79,0,163.3,2.68,6.69,5.35,0,0,2.68
3Month,0.32,12.8,0.64,57.59,11.52,0,1.92,0.32,6.4,28.8,3.84,142.7,7.36,0.96,12.48,3.84,84.47,17.6,583.59,383.94,0.32,121.58,1.28,4.8,6.4,1.28,3.84,12.16,5.12,9.92,43.83,0,0,4.16,16.64,4.16,6.4
22Month,0,7.11,0,21.32,4.37,0,2.19,0,0,8.2,3.83,35.53,2.19,0.55,3.28,0,13.67,41,229.05,8.75,1.64,38.27,0,2.19,4.37,2.19,2.19,5.47,0.55,10.93,75.44,1.09,0,0,0.55,0,0.55
