stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,433.16,0,0,0,0,0,118.51,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,19.26,0,2.14,2.14,1.07,0,0,0,9.63,0,0,0,10.7,0,1.07,17.12,93.07,39.58,0,0,1.07,0,56.7,2.14,0,2.14,0,109.12,0,0,1.07,2.14,0,0,3.21,0,0,1.07
21Day,12.05,0,1.34,115.11,0,24.09,0,2.68,1.34,80.31,0,2.68,4.02,123.15,2.68,9.37,52.2,1086.89,34.8,0,0,4.02,0,16.06,5.35,0,4.02,0,8.03,21.42,0,0,1.34,1.34,2.68,0,0,0,44.17
3Month,1.92,9.28,4.8,147.5,3.2,0,14.08,1.92,13.44,645.34,0.32,157.42,586.15,49.91,58.23,13.12,45.11,7078.56,59.19,11.52,0.64,13.12,9.6,4.16,0.64,5.12,2.88,0,3.84,38.71,2.24,31.36,0.64,0,0.32,1.6,24.32,27.2,938.09
22Month,1.09,6.01,1.09,30.07,1.64,0,9.84,0.55,1.64,1038.1,13.12,75.98,147.05,47.01,8.75,2.73,9.84,2414.57,18.04,0,6.56,3.83,1.09,1.09,0.55,1.64,2.19,1.64,0,2.73,0,9.29,1.09,4.37,0,0,0.55,0,90.2
