stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,44.95,0,0,0,0,0,0,0,0,0,0,0,106.25,16.35,0,0,0,0,0,0,8.17,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,2.14,0,82.37,23.54,4.28,0,0,0,0,0,1.07,0,0,0,13.91,737.09,7.49,11.77,0,0,1.07,0,51.35,57.77,2.14,1.07,0,9.63,0,0,2.14,1.07,0,0,1.07,0,0,0
21Day,13.39,0,4.02,485.89,49.53,18.74,0,2.68,1.34,1.34,0,2.68,4.02,8.03,218.18,57.56,282.43,12.05,17.4,0,0,4.02,0,46.85,18.74,50.86,2.68,0,16.06,17.4,0,0,6.69,1.34,5.35,2.68,0,0,5.35
3Month,0.32,0.96,2.88,484.4,3.52,0,0.64,0.32,9.28,8,0.64,24.96,57.59,0.64,371.46,79.03,54.71,9.6,14.08,5.76,0.64,2.56,2.88,62.39,1.6,10.56,2.56,0,1.6,4.16,0.64,44.47,0.32,0,0,0.32,5.76,6.08,7.04
22Month,0,3.28,50.29,469.58,2.19,0,1.09,0,18.04,12.03,2.19,66.69,22.96,0.55,903.07,40.45,57.95,16.95,15.85,0.55,7.65,3.83,1.09,34.99,1.09,18.04,1.64,2.19,0.55,1.09,0,74.35,2.73,0,0,0.55,0,0,3.28
