stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,159.37,224.75,4.09,1279.04,24.52,0,0,12.26,0,0,0,0,40.86,0,0,4.09,0,196.15,408.64,625.22,1561.01,0,0,0,28.6,862.23,13513.74,12.26,0,0,224.75,0,0,0,0,0,0,89.9,0,0,0
72hpf,359.45,228.94,1.07,671.83,105.91,606.57,0,20.33,0,1.07,18.19,1.07,0,2.14,0,51.35,0,266.38,1480.59,118.75,1483.8,0,49.21,58.84,19.26,10819.87,4069.49,33.16,99.49,0,1266.63,29.95,0,21.4,833.37,49.21,35.3,118.75,0,0,1.07
21Day,397.54,135.19,34.8,2130.94,68.27,1254.21,0,408.25,0,12.05,48.19,6.69,0,72.28,42.83,354.71,168.66,131.18,1098.94,346.68,2358.5,2.68,4.02,254.32,8.03,2769.42,1315.78,28.11,58.9,0,868.71,236.92,0,62.91,269.05,69.6,145.9,45.51,2.68,0,218.18
3Month,36.15,271.64,45.75,1666.62,14.4,0,45.75,31.36,7.68,228.12,438.01,6.4,0,2773.32,877.62,97.26,805.95,175.97,518.64,629.66,988.64,340.75,5.76,265.24,203.81,103.98,31.36,97.58,86.71,0,67.51,77.11,2.88,2109.75,59.51,2.88,0.64,16.64,284.75,1010.72,561.83
22Month,36.08,529.71,83.09,953.91,8.75,0,57.95,47.56,6.56,213.2,1499.47,824.9,0,6964.93,512.22,271.14,1288.47,71.61,198.98,1078.55,1297.76,59.59,96.21,242.17,21.87,116.44,34.44,171.1,168.92,15.85,77.08,24.6,0,746.18,225.22,49.75,0,19.13,59.04,4.92,343.85
