stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,24.52,8.17,0,8.17,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,5.35,1.07,3.21,0,0,0,0,0,16.05,0,0,142.28,0,6.42,2.14,18.19,0,4.28,0,0,90.93,39.58,0,2.14,704.99,0,0,1.07,2.14,1.07,0,0,0
21Day,0,0,0,1.34,0,2.68,0,0,0,1.34,0,0,0,1.34,0,0,4.02,0,6.69,0,0,1.34,0,37.48,6.69,0,9.37,116.45,1.34,0,4.02,0,0,0,0,0
3Month,0.32,2.56,1.92,47.03,0,0,0.32,0.32,3.84,1.28,0.32,16.96,5.12,0,11.84,7.04,2.56,5.12,33.59,0.64,0,3.84,1.6,6.08,3.84,0.96,70.71,38.71,1.6,6.08,0.96,0,2.24,4.48,76.15,3.52
22Month,1.09,1.09,3.28,83.09,0,0,0,0,0.55,3.28,34.44,42.64,0.55,0.55,11.48,1.09,0.55,2.19,5.47,0,2.19,1.09,0,3.28,0,4.37,56.31,3.28,0,3.83,1.09,0.55,1.09,0,0,0.55
