stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,16.35,0,0,0,4.09,8.17,61.3,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,1.07,1.07,3.21,0,0,0,0,0,0,0,0,1.07,0,1.07,3.21,2.14,7.49,0,0,0,1.07,43.86,16.05,0,0,2.14,0,1.07,6.42,0,1.07,0,0,0
21Day,1.34,0,0,5.35,0,0,0,0,0,0,0,0,1.34,0,0,0,1.34,0,2.68,8.03,0,0,0,0,21.42,4.02,1.34,0,4.02,1.34,0,2.68,1.34,0,0,0,1.34
3Month,0,0.96,0.32,28.48,0,0,1.28,0.64,0.32,3.84,3.2,0,25.6,6.08,0,8.64,4.8,4.48,5.44,6.08,0.64,0,1.6,2.24,4.8,0.96,0.32,1.28,0.32,3.52,71.67,0.32,0,0.64,1.6,825.47,4.48
22Month,0,1.09,0.55,11.48,0.55,0,0,0,0,0,1.09,2.19,7.11,0,1.09,4.92,0,1.09,2.19,1.64,0,0.55,0,0.55,0.55,0.55,0.55,1.09,0,0,18.04,0,0,0,0,3.28,1.09
