stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,4.09,0,28.6,102.16,0,0,0,0,24.52,114.42,0,0,36.78,0,0,0,0,0,0,0,0,0
72hpf,16.05,23.54,0,2.14,3.21,12.84,0,3.21,0,0,0,0,0,0,3.21,0,0,7.49,1.07,323.08,0,0,8.56,0,46,39.58,0,0,370.15,0,0,7.49,0,1.07,13.91,0,0,0
21Day,34.8,13.39,0,16.06,4.02,82.99,0,82.99,0,0,5.35,0,0,0,12.05,4.02,2.68,8.03,5.35,433.68,0,0,41.49,0,25.43,12.05,0,2.68,119.13,14.72,1.34,5.35,1.34,8.03,4.02,0,0,4.02
3Month,2.24,22.08,0.32,26.88,0,0,3.2,5.12,1.6,2.56,38.71,2.88,23.04,9.28,2.24,10.56,2.56,8.96,19.84,122.86,31.99,0,11.52,2.24,2.88,0.96,1.28,1.6,6.4,3.52,40.63,0,0,0,1.28,23.04,5.76,8.32
22Month,0.55,29.52,5.47,24.05,0,0,3.28,3.28,1.09,2.19,88.01,51.93,102.22,6.56,12.03,14.76,0.55,2.73,27.33,137.76,2.73,7.11,6.01,0,0.55,2.19,1.09,2.73,4.92,0.55,12.57,2.73,1.64,0,1.09,6.56,0,5.47
