stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,4.09,61.3,0,0,0,0,28.6,77.64,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,1.07,0,12.84,2.14,2.14,0,0,0,0,0,0,0,0,0,0,5.35,27.81,0,38.51,0,3.21,2.14,3.21,595.87,83.44,3.21,2.14,0,69.54,0,0,3.21,1.07,1.07,0,0,0,0
21Day,13.39,1.34,0,115.11,1.34,9.37,0,1.34,0,1.34,0,0,2.68,0,5.35,0,1.34,58.9,2.68,80.31,1.34,0,13.39,0,174.01,36.14,5.35,9.37,0,77.63,10.71,2.68,2.68,2.68,6.69,9.37,1.34,0,1.34
3Month,1.6,4.48,1.92,63.67,0.96,0,0.32,0.64,0.32,6.08,2.56,0.64,34.87,3.2,0.64,8.32,2.24,29.12,7.04,25.92,3.84,0,3.52,0.96,7.36,1.6,2.24,4.48,0,5.44,1.6,53.11,1.92,0.96,0,1.28,30.4,9.28,6.08
22Month,0.55,7.65,7.65,78.17,0,0,2.19,0,0,6.56,3.83,10.39,164.54,2.73,2.73,15.85,1.09,9.29,6.56,26.79,0.55,8.2,3.83,0,7.11,2.19,7.11,2.19,1.64,3.83,0,48.65,7.11,0,0,1.09,4.37,0,0
