stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,4.09,0,792.76,24.52,0,0,0,0,0,0,0,12.26,0,0,0,0,28.6,130.76,16.35,474.02,0,0,0,0,469.94,1491.54,0,0,98.07,0,0,0,0,0,0,8.17,0,0,0
72hpf,31.02,0,0,166.89,12.84,13.91,0,0,0,0,0,0,0,0,0,0,0,4.28,484.62,0,204.33,0,0,0,0,103.77,90.93,0,0,285.63,1.07,0,0,6.42,0,0,10.7,0,0,0
21Day,10.71,0,0,171.33,4.02,14.72,0,0,0,0,1.34,0,0,5.35,0,2.68,1.34,2.68,85.67,0,169.99,0,0,5.35,1.34,21.42,33.46,1.34,2.68,572.89,16.06,0,0,1.34,2.68,5.35,6.69,8.03,0,0
3Month,1.28,14.08,1.6,871.54,2.24,0,2.24,0.32,0.64,11.52,24.96,0.64,0,53.43,19.84,0.64,26.24,6.08,597.35,17.28,395.46,31.36,0.64,7.04,4.16,10.56,0.96,4.8,1.6,71.99,20.48,0.32,13.44,0.96,0,0,3.84,1614.78,14.4,14.72
22Month,1.09,10.93,5.47,98.4,0.55,0,1.64,1.09,0,5.47,10.93,2.73,0,29.52,2.19,1.64,11.48,3.28,134.48,9.84,333.46,4.37,1.09,0.55,0,9.29,1.09,1.09,1.64,14.76,1.64,0,14.76,2.73,1.64,0,1.09,190.78,0,1.64
