stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,24.52,0,183.89,0,4.09,0,4.09,0,0,0,0,32.69,0,0,0,0,32.69,77.64,73.56,187.97,0,0,0,8.17,143.02,1201.4,4.09,0,36.78,0,0,0,0,0,0,0,0,0,0
72hpf,37.44,27.81,0,95.21,26.74,28.88,0,3.21,0,0,3.21,0,0,0,0,8.56,0,29.95,293.12,19.26,187.21,0,5.35,5.35,2.14,648.29,339.12,10.7,6.42,215.03,2.14,0,0,92,2.14,5.35,12.84,0,0,0
21Day,45.51,13.39,9.37,259.68,16.06,77.63,0,33.46,0,1.34,10.71,0,0,8.03,8.03,88.34,14.72,38.82,246.29,62.91,222.2,0,1.34,45.51,1.34,183.38,137.87,10.71,14.72,116.45,29.45,0,4.02,21.42,6.69,16.06,14.72,0,0,48.19
3Month,1.6,33.91,12.8,342.67,4.48,0,7.36,5.44,1.92,67.19,97.9,0.96,0,461.69,103.34,28.8,145.9,27.84,85.75,144.3,170.53,61.11,0.64,49.59,19.2,18.88,3.84,25.92,14.4,13.12,15.68,0.64,109.1,4.16,0.32,0,0.96,36.15,33.27,149.74
22Month,0.55,30.61,12.57,104.96,3.28,0,5.47,7.65,0.55,28.43,159.62,99.49,0,469.58,49.75,28.97,136.12,9.84,18.04,166.18,116.98,5.47,8.2,21.87,1.09,8.2,1.09,25.15,9.84,4.92,1.64,0,25.15,15.31,7.11,0,2.19,4.37,0,48.65
