stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,20.43,0,65.38,4.09,0,0,0,0,0,0,0,0,0,0,0,12.26,40.86,0,77.64,0,0,0,4.09,77.64,1168.71,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,83.44,18.19,0,82.37,71.68,67.4,0,2.14,0,0,0,0,3.21,0,3.21,4.28,84.51,210.75,13.91,124.1,0,9.63,3.21,19.26,8066.23,1092.26,3.21,34.23,149.77,6.42,0,699.64,55.63,25.67,87.72,0,0,0
21Day,29.45,6.69,4.02,148.58,17.4,48.19,0,42.83,0,6.69,6.69,0,1.34,4.02,33.46,12.05,28.11,42.83,34.8,145.9,0,2.68,17.4,4.02,1703.95,368.1,9.37,20.08,73.62,50.86,5.35,228.89,42.83,77.63,20.08,0,0,22.76
3Month,0,6.72,2.88,174.69,1.6,0,0.96,5.12,1.28,169.25,10.88,0.96,24.96,22.4,7.04,11.52,47.03,11.84,23.36,42.87,7.36,0.32,25.6,73.91,58.23,6.4,20.8,26.88,2.88,6.4,313.55,17.28,0.64,0.32,3.84,8,38.07,35.51
22Month,0,14.76,5.47,174.38,2.19,0,4.92,3.83,0.55,103.32,13.67,16.4,72.71,8.2,22.41,18.04,16.95,7.11,90.74,67.79,1.09,0.55,19.13,12.03,32.25,5.47,30.07,27.88,5.47,3.28,79.81,52.48,38.27,0,2.19,6.56,0,16.95
