stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,81.73,0,306.48,0,8.17,0,4.09,0,4.09,0,8.17,0,0,0,0,49.04,130.76,143.02,755.98,0,0,0,0,85.81,7960.32,0,0,0,155.28,0,0,0,0,0,36.78,0,0,0
72hpf,60.98,38.51,0,147.63,26.74,23.54,0,4.28,0,5.35,0,2.14,0,0,7.49,0,83.44,193.63,19.26,436.47,0,9.63,5.35,3.21,502.8,2479.78,1.07,6.42,0,234.28,4.28,1.07,158.33,1.07,0,14.98,0,0,0
21Day,93.7,9.37,4.02,236.92,4.02,76.3,0,64.25,0,0,1.34,0,6.69,1.34,66.93,9.37,10.71,44.17,17.4,196.76,0,0,12.05,0,128.5,936.97,2.68,12.05,0,57.56,30.79,6.69,131.18,4.02,10.71,2.68,1.34,0,12.05
3Month,0,0.96,0,39.35,0,0,0.64,3.84,1.92,14.08,0,0,32.63,2.56,3.52,12.48,1.28,6.4,10.88,13.76,0.96,0,0.32,1.28,4.16,6.4,1.6,0.64,0,0,1.92,319.63,0.64,0,0,0,4.48,114.22,7.36
22Month,0,2.19,4.92,21.32,0,0,2.73,6.56,2.19,16.4,1.64,0,126.28,2.73,12.03,53.03,1.09,1.09,21.32,4.37,0,3.28,1.64,0,2.19,1.64,1.64,1.09,6.56,0,0.55,63.96,1.09,0.55,0,1.09,0,0.55,1.64
