stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,12.26,0,0,0,8.17,147.11,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,4.28,0,5.35,2.14,1.07,0,0,0,0,0,0,0,0,0,1.07,25.67,0,18.19,0,0,0,133.72,40.65,1.07,0,21.4,0,0,13.91,6.42,2.14,2.14,0,0,0
21Day,6.69,1.34,0,14.72,1.34,0,0,2.68,0,0,0,1.34,0,1.34,1.34,0,4.02,1.34,41.49,0,2.68,0,56.22,13.39,0,0,9.37,2.68,2.68,2.68,5.35,12.05,1.34,0,0,0
3Month,0.64,0.96,0.32,13.76,0,0,0.32,0.32,0.32,2.88,0,12.16,0.64,0.32,5.76,2.24,3.84,3.2,10.88,2.24,0.64,1.6,2.24,0,1.6,0.32,1.28,1.6,13.76,1.6,0.32,0,1.28,2.24,10.88,2.56
22Month,1.64,2.19,0.55,5.47,0,0,0.55,0,1.64,3.83,0.55,43.73,1.64,1.09,8.2,0,0,4.37,10.93,0,0.55,0,0,1.09,3.28,0,0,1.09,3.83,2.19,0,0,0,1.09,0.55,1.09
