stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,32.69,0,0,0,0,0,0,0,53.12,0,0,0,0,24.52,314.65,4.09,0,0,0,0,0,4.09,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,102.7,5.35,7.49,0,0,1.07,0,0,0,0,0,1.07,1.07,109.12,953.18,1.07,5.35,0,1.07,1.07,0,31.02,33.16,0,0,0,7.49,0,0,1.07,1.07,0,1.07,0,0,0
21Day,4.02,2.68,8.03,414.95,12.05,9.37,0,6.69,8.03,2.68,0,0,4.02,1.34,2.68,60.23,13.39,244.95,5.35,2.68,0,0,4.02,0,10.71,5.35,0,1.34,0,9.37,16.06,0,0,6.69,1.34,2.68,0,0,1.34
3Month,0.64,1.6,9.6,319.95,3.2,0,3.2,0,472.89,6.4,0.32,0,35.83,9.92,0.64,748.36,16.96,18.24,3.84,8.64,2.24,0.32,65.27,1.6,2.88,0.64,1.92,0.64,0,0.96,7.04,8,0.32,0,0,0,1.6,10.56,8
22Month,0,2.73,14.76,77.08,1.64,0,1.09,0,186.41,2.73,1.64,0,43.73,1.09,0,774.06,4.37,2.73,6.01,2.19,0,1.09,23.51,0,0,0.55,0.55,1.09,0.55,0,1.09,2.19,0,0.55,0,0,0,0,1.64
