stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,392.29,257.44,0,1348.51,16.35,16.35,0,4.09,0,4.09,0,44.95,0,0,4.09,4.09,196.15,232.93,130.76,5537.08,0,0,4.09,40.86,1238.18,33340.97,0,0,183.89,0,0,0,0,0,0,16.35,0,0,0
72hpf,990.63,366.94,0,955.32,73.82,460.01,0,9.63,1.07,3.21,0,1.07,4.28,0,4.28,0,351.96,958.53,93.07,6834.9,0,49.21,117.68,80.23,31800.61,8815.08,14.98,51.35,2461.59,17.12,0,1.07,2019.77,12.84,26.74,57.77,0,0,0
21Day,505.97,72.28,40.16,1742.77,6.69,218.18,0,36.14,18.74,10.71,0,0,25.43,2.68,70.94,50.86,61.57,178.02,56.22,4738.41,0,1.34,374.79,8.03,2679.74,1127.04,22.76,38.82,563.52,242.27,0,2.68,310.54,18.74,72.28,18.74,21.42,0,33.46
3Month,4.48,33.59,17.92,446.01,0,0,2.88,2.56,28.16,11.2,2.24,0,39.35,9.6,1.92,215.01,88.31,74.55,18.56,197.73,9.28,0,71.35,78.71,6.72,2.88,5.44,7.36,49.27,6.08,0.64,13.12,0.64,0,0,0.32,269.08,14.4,7.36
22Month,2.19,50.29,13.12,207.73,2.19,0,3.28,6.56,12.57,8.2,23.51,0,74.89,4.37,5.47,192.42,20.77,15.85,8.75,71.61,1.09,2.73,53.57,3.83,4.37,1.64,5.47,5.47,43.19,1.64,0,18.59,2.19,0,0,0,27.88,0,2.73
