stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,4.09,122.59,0,0,0,4.09,12.26,506.71,0,0,0,0,0,0,0,0,0,0,0
72hpf,54.56,1.07,0,5.35,1.07,3.21,0,0,0,0,0,0,0,0,1.07,0,3.21,7.49,2.14,81.3,0,1.07,0,2.14,363.73,133.72,8.56,1.07,29.95,4.28,0,6.42,1.07,2.14,0,0,0
21Day,36.14,0,0,17.4,0,2.68,0,4.02,0,0,0,0,0,0,8.03,0,0,12.05,1.34,175.35,1.34,0,2.68,0,40.16,26.77,0,0,18.74,8.03,0,0,1.34,1.34,0,0,0
3Month,0.32,0,0,17.28,0,0,0.32,0.32,0.32,0.64,2.56,0,10.24,1.28,0.64,1.6,0.96,1.92,0.96,14.72,12.48,0,0.32,38.71,0.64,0.32,4.8,0.32,0,0.32,8.96,0,0,0,0.96,6.08,0.32
22Month,0.55,0,1.09,45.92,0,0,0,1.09,0,0,5.47,0.55,54.12,0.55,0.55,5.47,0,0.55,3.28,13.67,2.19,0,1.64,3.28,1.64,0.55,8.2,1.09,0,0.55,3.83,0.55,0,0,0,0,1.09
