stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,8.17,0,0,0,0,0,32.69,4.09,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,1.07,0,1.07,0,2.14,0,0,0,0,0,0,2.14,0,0,0,8.56,0,0,3.21,0,19.26,0,0,50.28,5.35,0,0,0,2.14,3.21,0,0,1.07,9.63,5.35,0,0,0,0
21Day,10.71,12.05,8.03,48.19,4.02,21.42,0,10.71,0,0,2.68,0,568.88,1.34,9.37,4.02,0,34.8,4.02,157.95,0,4.02,24.09,1.34,69.6,30.79,2.68,2.68,0,69.6,112.44,0,0,5.35,6.69,30.79,2.68,0,0,8.03
3Month,1.28,10.56,31.99,131.18,1.28,0,20.8,1.6,0.32,18.88,28.16,0.96,8933.94,35.51,3.84,94.07,41.91,35.19,27.84,56.31,12.16,21.44,26.24,20.8,8.96,0.96,6.4,8.32,0,3.84,112.3,0.64,61.43,2.56,0.32,0,0.32,8.32,8,28.16
22Month,13.67,34.99,39.36,180.94,0.55,0,32.8,1.09,0,21.87,61.77,26.79,18795.08,21.87,5.47,85.28,6.56,10.39,34.99,118.08,6.01,511.67,23.51,2.19,7.11,2.19,8.2,10.39,26.24,2.19,27.88,0,28.97,5.47,23.51,0,0,3.83,0,18.04
