stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,24.52,0,0,0,0,24.52,81.73,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,4.28,3.21,0,18.19,4.28,1.07,0,0,0,0,0,0,0,3.21,0,14.98,21.4,1.07,36.37,0,1.07,0,0,27.81,21.4,1.07,0,0,24.61,0,0,1.07,0,3.21,0,0,0
21Day,9.37,1.34,1.34,22.76,1.34,4.02,0,1.34,1.34,0,0,2.68,1.34,2.68,5.35,1.34,12.05,1.34,69.6,0,0,2.68,0,18.74,8.03,2.68,0,0,25.43,4.02,0,5.35,1.34,1.34,0,0,2.68
3Month,0,2.24,0.96,24,0.32,0,0.64,0,1.92,0.64,0,22.72,0.64,0,31.36,0.64,8.64,1.92,10.24,2.88,0,3.2,0.64,0.32,0,1.92,1.28,0,0.96,0.96,8.96,0,0,0,3.2,1.92,0.96
22Month,0,3.28,3.83,6.56,0.55,0,0.55,0,3.28,0.55,5.47,56.31,1.09,0,27.88,0,2.73,2.19,14.21,0,0.55,1.64,0,0,0.55,1.64,2.19,0.55,0,0,1.64,9.84,0,0,0,0,0.55
