stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,20.43,57.21,0,0,0,0,24.52,343.26,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,9.63,4.28,0,5.35,1.07,4.28,0,0,0,0,1.07,0,1.07,0,0,1.07,0,3.21,5.35,3.21,14.98,0,0,1.07,1.07,680.39,93.07,0,0,16.05,2.14,0,5.35,150.84,125.17,1.07,0,0,0
21Day,9.37,2.68,0,18.74,0,6.69,0,5.35,0,0,0,0,0,1.34,0,12.05,1.34,0,9.37,1.34,61.57,0,0,8.03,0,74.96,41.49,0,1.34,18.74,6.69,1.34,2.68,145.9,338.65,6.69,0,0,0
3Month,0.32,26.56,1.28,15.68,0.32,0,0.32,0.32,0.32,0.96,1.28,0,0,43.19,0.96,0.32,5.12,0.32,1.6,1.28,8.64,0.64,0,0.64,0.32,3.2,0.64,1.28,0.64,0,1.6,69.43,0,3.52,0,3.84,2.24,11.2,2.56
22Month,0,21.32,0,3.28,0,0,0,0.55,0,0.55,4.37,7.65,0,75.44,2.19,0.55,6.56,0,0,5.47,4.92,0,2.73,1.09,0,1.64,0,2.19,0.55,0,0,4.37,1.64,91.29,0,1.09,0.55,0,1.09
