stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,518.97,5532.99,0,1426.16,73.56,4.09,0,0,0,0,0,28.6,0,0,8.17,0,147.11,16.35,28.6,3910.69,0,0,0,4.09,457.68,9590.79,8.17,0,523.06,0,0,0,0,0,53.12,0,0,0
72hpf,78.09,4161.49,0,27.81,12.84,73.82,0,0,0,0,0,0,2.14,0,0,0,37.44,37.44,0,307.03,0,25.67,6.42,1.07,513.5,273.87,0,0,280.29,0,0,60.98,1.07,1.07,16.05,0,0,0
21Day,61.57,1492.46,2.68,87,13.39,30.79,0,10.71,0,0,1.34,0,22.76,1.34,10.71,9.37,24.09,29.45,10.71,509.98,1.34,2.68,21.42,0,219.52,124.48,4.02,4.02,120.47,30.79,0,45.51,2.68,13.39,95.04,57.56,0,8.03
3Month,0,395.14,1.28,55.03,0,0,0,0,2.56,3.2,10.24,0,19.2,3.84,0,8,1.92,7.36,4.8,38.39,0.64,0.32,3.84,1.6,8,0,2.88,1.6,0.64,3.2,4.48,0,0,0,0,111.02,3.52,3.52
22Month,0,558.68,1.09,8.2,0.55,0,1.09,0.55,1.09,3.83,83.09,0,308.31,2.73,1.09,9.29,0.55,2.19,4.37,10.93,0,1.09,3.83,3.28,13.67,1.64,9.29,2.73,2.73,1.64,6.01,4.37,0,0,0,8.75,0,0
