stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8810.29,12.26,0,40.86,0,8.17,0,0,4.09,0,0,0,0,0,4.09,4.09,32.69,24.52,53.12,0,0,0,0,4.09,359.6,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,36850.03,72.75,0,202.19,32.09,271.73,0,8.56,0,4.28,1.07,4.28,0,11.77,3.21,68.47,478.2,53.49,533.83,0,22.47,18.19,7.49,2434.84,1232.4,4.28,10.7,0,484.62,10.7,1.07,178.66,16.05,16.05,41.72,0,0,1.07
21Day,24319.81,58.9,36.14,973.11,33.46,673.28,0,111.1,1.34,36.14,1.34,207.47,36.14,323.93,124.48,53.54,489.9,175.35,1278.3,1.34,0,132.51,5.35,1199.33,547.46,25.43,50.86,0,397.54,372.11,4.02,109.76,45.51,307.86,48.19,1.34,0,187.39
3Month,319.31,2.56,0.32,12.16,0,0,0.64,0,1.92,2.24,0,24.32,6.4,0.64,4.16,0.96,6.4,4.48,5.76,1.28,0,1.28,2.24,1.28,0.64,1.28,0.96,0,0.96,2.24,5.12,0.32,0,0,0.32,10.24,4.48,2.24
22Month,237.25,3.83,0,9.29,0.55,0,0.55,0,1.09,13.12,2.19,39.91,32.8,3.83,3.83,1.64,3.28,32.8,6.56,1.09,3.83,0,0,0,0,1.09,0,1.64,1.09,0,1.09,0,0,0,0,4.92,0,3.28
