stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,1.07,0,0,2.14,0,0,0,0,12.84,4.28,0,0,0,1.07,0,0,0,0,1.07,0,0,0,0
21Day,0,0,0,13.39,2.68,0,1.34,0,0,0,0,0,32.12,0,2.68,12.05,1.34,6.69,0,0,117.79,0,12.05,2.68,0,4.02,0,0,1.34,4.02,0,0,0,0,0,0,24.09
3Month,0,1.28,2.24,20.16,0,0.64,0,1.28,3.84,0,16.64,4.16,3.2,8.32,2.56,16.96,3.52,10.24,1.6,0,602.14,2.88,0.96,0,0.32,0.64,0,0.32,0.96,96.94,0.64,0,0,0.32,2.24,2.56,60.15
22Month,0.55,3.28,1.09,12.57,0,0.55,0.55,0,1.64,1.09,27.33,1.64,2.19,4.37,0,3.83,4.37,10.39,0,1.09,433.5,0.55,1.09,0,2.73,1.09,2.19,0,1.09,55.21,1.09,0.55,0,0.55,0,0,32.8
