stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,134.85,0,0,0,0,0,0,4.09,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,41.72,2.14,1.07,0,0,0,0,0,0,0,0,0,0,48.14,351.96,0,3.21,0,0,0,1.07,13.91,16.05,1.07,0,0,1.07,1.07,0,1.07,0,0,2.14,0,0,0
21Day,0,1.34,10.71,226.21,0,5.35,0,4.02,4.02,0,0,0,2.68,0,2.68,6.69,24.09,271.72,9.37,4.02,0,0,1.34,0,4.02,1.34,0,0,0,0,5.35,0,2.68,2.68,2.68,1.34,0,0,0
3Month,0,1.28,7.04,125.1,0,0,0.64,0.32,10.56,2.88,0,0,14.08,4.16,0,96.3,4.16,4.8,10.56,2.56,1.6,0,1.6,3.84,0.32,0,2.24,0.32,0,0.32,1.28,5.12,0.32,0.32,0,0,0.64,2.88,2.56
22Month,0,2.19,8.2,47.56,0,0,0,0.55,30.07,2.19,1.64,0,43.73,5.47,0,88.56,0.55,2.73,4.37,5.47,0,2.73,3.28,0,1.09,0,1.09,0,2.73,0,0,3.28,0.55,0,0,0,0,0,1.09
