stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,114.42,0,0,0,0,0,0,4.09,0,0,0,0,8.17,138.94,0,4.09,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,73.82,6.42,1.07,0,0,0,0,0,0,0,0,0,2.14,258.89,0,1.07,0,0,0,0,10.7,9.63,0,0,0,4.28,0,0,1.07,0,0,0,0,0,0
21Day,2.68,1.34,1.34,285.11,4.02,5.35,0,1.34,0,0,0,2.68,0,1.34,1.34,18.74,155.27,1.34,10.71,0,0,0,0,6.69,6.69,1.34,0,0,2.68,8.03,1.34,1.34,1.34,2.68,0,0,0,0
3Month,0.64,0.32,0.64,239.32,0.64,0,0.64,0.32,1.6,5.12,0,15.36,6.08,0.64,5.44,23.68,45.75,8.96,2.56,1.6,0,1.28,4.48,4.16,0.96,1.28,0.32,0,0.32,1.92,16.32,0.32,0,0,0,4.8,63.99,2.24
22Month,0.55,3.28,1.64,92.93,1.09,0,0.55,0,1.09,3.83,0,42.09,3.28,0.55,6.01,6.56,18.59,2.19,4.92,1.09,1.09,0,0.55,2.73,0,1.09,0,0.55,0,0,5.47,0,0.55,0,0.55,0,0,1.09
