stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1336.25,0,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,12.26,4.09,32.69,28.6,0,0,0,0,16.35,106.25,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1128.63,8.56,0,3.21,0,7.49,0,0,0,0,0,0,0,0,2.14,0,10.7,14.98,14.98,51.35,0,7.49,0,1.07,65.26,53.49,0,0,24.61,3.21,1.07,3.21,0,3.21,7.49,0,0,0
21Day,844.61,0,1.34,16.06,1.34,16.06,0,5.35,0,1.34,0,0,10.71,0,12.05,5.35,4.02,8.03,46.85,50.86,0,0,5.35,1.34,24.09,25.43,0,1.34,17.4,18.74,8.03,4.02,2.68,4.02,0,0,0,6.69
3Month,27.2,12.48,0.32,18.88,0,0,1.28,0.32,13.44,2.24,0,0,96.62,2.24,2.56,26.24,6.72,2.24,31.67,5.44,0.32,0,0.96,10.24,1.28,0.32,1.92,0,0.64,4.8,145.26,0,0.32,0,0,3.52,89.91,16
22Month,1.09,54.67,1.09,5.47,0,0,0,0,4.92,4.37,303.94,0,135.57,2.73,2.73,9.29,2.19,2.19,29.52,9.29,0,1.64,0.55,1.09,1.64,0,1.09,1.09,0,0,42.09,0,0.55,0,0,0,0,4.37
