stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,16.35,0,0,0,0,0,0,0,0,8.17,0,0,0,0,32.69,4.09,24.52,61.3,0,0,0,4.09,8.17,355.52,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,3.21,0,1.07,2.14,0,0,1.07,0,0,0,0,0,0,0,0,0,14.98,2.14,0,10.7,0,7.49,0,5.35,10.7,35.3,0,0,9.63,0,0,0,4.28,0,0,3.21,0,0,0
21Day,10.71,1.34,401.56,16.06,0,10.71,0,4.02,0,0,1.34,0,0,2.68,1.34,6.69,20.08,2.68,8.03,9.37,34.8,0,0,8.03,4.02,18.74,14.72,4.02,0,5.35,12.05,0,0,8.03,0,1.34,5.35,0,0,2.68
3Month,0.32,5.76,925.29,66.23,0,0,4.8,0.32,0,31.36,25.28,0,0,91.19,37.43,1.6,1526.8,9.92,17.92,17.6,29.12,5.44,0.64,45.43,472.57,1.6,1.28,15.68,2.56,3.84,14.72,0.32,24.32,1.6,0,0,0.32,8,19.2,21.44
22Month,0,7.11,1010.22,27.88,1.64,0,2.19,0,0.55,82,20.23,2.73,0,105.5,4.92,1.09,553.76,2.19,2.19,3.83,10.39,0,1.09,14.21,32.8,0.55,0,7.11,2.19,0.55,0.55,0,10.39,1.64,1.64,0,0.55,0.55,0,10.39
