stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0,0,4.09,0,0,0,4.09,4.09,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,19.26,0,0,0,0,0,0,0,0,0,0,0,11.77,3.21,0,3.21,0,0,0,2.14,7.49,33.16,0,0,0,3.21,0,0,35.3,0,1.07,0,0,0
21Day,5.35,0,0,16.06,1.34,2.68,0,0,0,0,0,2.68,0,1.34,0,6.69,2.68,0,0,0,0,0,1.34,4.02,10.71,0,0,0,5.35,1.34,1.34,8.03,0,2.68,0,0,0
3Month,0.96,5.44,3.84,654.94,1.6,0,1.6,0.96,5.12,14.72,0,97.26,19.2,2.88,31.36,105.58,15.68,14.4,17.28,1.6,0.96,5.12,17.6,16,1.28,10.24,2.56,0,0.96,8.96,213.09,3.84,0.64,3.2,5.76,3792.36,19.84
22Month,0,3.83,0,291.37,0,0,1.09,0,0.55,6.56,15.85,127.92,3.28,0,10.93,18.59,3.28,7.65,7.11,0,5.47,1.09,2.19,8.2,1.64,18.04,0.55,2.73,0,0.55,74.89,3.83,0,1.09,0.55,20.77,3.28
