stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69,0,0,0,0,8.17,53.12,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,14.98,6.42,0,6.42,23.54,3.21,0,2.14,0,0,0,0,0,19.26,0,2.14,14.98,0,49.21,0,0,10.7,2.14,101.63,37.44,0,2.14,26.74,0,0,6.42,0,1.07,3.21,0,0,2.14
21Day,22.76,5.35,1.34,25.43,10.71,6.69,0,4.02,0,0,0,1.34,4.02,133.85,4.02,0,8.03,12.05,121.81,0,0,29.45,0,37.48,25.43,0,2.68,16.06,6.69,0,5.35,0,2.68,21.42,0,0,17.4
3Month,0.64,1.28,0.32,12.8,0.96,0,0.96,0,0.96,0.96,0.32,21.12,2.56,6.08,1.28,0.32,2.88,1.92,8,0.96,0.32,2.88,1.92,0.32,0.32,0.64,0,0.32,0.64,10.24,0.96,0,0,0.96,0.32,0.96,11.52
22Month,0.55,3.28,0.55,4.37,1.09,0,1.64,0,0,2.73,7.65,27.33,3.28,5.47,1.64,0,3.28,2.73,4.92,0,1.09,0,0,0.55,0,0.55,1.09,0,0,0.55,3.83,0.55,0,1.64,0,0,4.37
