stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,118.51,0,204.32,16.35,12.26,0,4.09,0,0,0,0,16.35,0,0,0,0,16.35,69.47,143.02,371.86,0,0,0,4.09,277.88,3518.39,8.17,0,0,110.33,0,0,0,0,0,0,8.17,0,0,0
72hpf,108.05,74.89,0,149.77,38.51,97.35,0,5.35,0,0,3.21,0,0,0,0,17.12,1.07,62.05,293.12,36.37,421.5,0,18.19,12.84,6.42,3158.02,1826.13,10.7,32.09,0,412.94,11.77,0,4.28,271.73,11.77,8.56,27.81,0,0,0
21Day,109.76,30.79,6.69,372.11,10.71,366.76,0,107.08,0,4.02,24.09,0,0,10.71,10.71,163.3,30.79,28.11,187.39,88.34,426.99,0,0,48.19,2.68,804.46,481.87,4.02,28.11,0,152.59,53.54,0,2.68,80.31,34.8,72.28,9.37,0,0,68.27
3Month,4.8,83.19,10.56,568.23,2.56,0,9.92,13.76,0.64,76.47,162.85,2.56,0,473.84,200.29,41.59,206.69,91.19,137.58,171.81,191.65,31.04,0.64,62.07,30.72,30.72,9.28,38.71,41.27,0,8,24,0.64,592.55,8.96,0.32,0.32,3.52,75.51,449.53,224.6
22Month,3.28,177.12,21.87,322.53,0.55,0,14.76,16.4,0.55,49.75,542.28,170.01,0,1058.87,173.29,89.1,301.75,31.71,50.84,291.91,201.17,7.11,30.61,62.32,4.92,33.89,4.92,57.95,70.52,9.29,8.2,5.47,0,165.64,39.36,21.32,0,3.28,15.85,1.64,114.25
