stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,110.33,40.86,8.17,9133.11,502.63,8.17,0,4.09,0,0,8.17,0,1581.44,12.26,0,0,4.09,3665.5,13693.54,931.7,478.11,0,0,0,253.36,147.11,4372.45,73.56,0,0,32.69,0,0,0,0,0,0,4.09,0,0,0
72hpf,318.8,46,8.56,8232.04,3076.72,389.4,0,34.23,0,7.49,4.28,0,1.07,12.84,0,16.05,6.42,4095.16,50145.39,103.77,650.43,1.07,92,19.26,437.54,3368.77,2094.65,39.58,17.12,0,649.36,35.3,0,4.28,237.49,29.95,11.77,37.44,0,0,0
21Day,471.16,40.16,255.66,45008.18,671.94,938.31,0,144.56,0,219.52,34.8,1.34,0,210.15,28.11,342.66,131.18,2513.77,33162.16,536.75,1065.47,1.34,42.83,491.24,37.48,1421.52,911.54,72.28,46.85,0,487.23,911.54,0,1.34,136.53,161.96,357.39,58.9,2.68,0,155.27
3Month,35.83,183.01,496.56,85053.72,254.68,0,221.08,14.72,6.08,1992.64,522.48,2.24,0,1837.15,828.67,42.55,978.4,4083.19,4726.61,674.45,733.32,146.86,24.64,1521.36,863.22,435.45,46.07,342.99,97.58,0,39.67,589.03,1.92,446.01,34.55,3.84,0,21.44,231,356.74,480.56
22Month,10.39,143.77,1342.58,23633.52,181.49,0,119.72,6.01,0.55,1824.73,250.91,89.1,2.73,3221.98,135.57,20.23,753.84,941.89,1449.18,342.21,226.32,6.56,119.72,933.69,72.16,207.18,42.09,297.93,38.27,16.95,12.03,47.01,0,8.2,24.6,20.77,0,2.19,6.01,0,73.8
