stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,551.66,0,0,0,0,0,0,20.43,0,0,0,4.09,0,0,4.09,1213.66,4.09,0,4.09,0,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,186.14,0,6.42,0,2.14,0,0,19.26,0,1.07,0,26.74,0,17.12,373.36,92,3.21,0,1.07,0,0,29.95,10.7,0,0,0,8.56,0,0,0,3.21,0,0,0,0,0
21Day,16.06,0,4.02,401.56,0,34.8,0,13.39,0,0,127.16,0,9.37,30.79,374.79,58.9,8.03,322.59,293.14,25.43,1.34,0,5.35,0,25.43,25.43,1.34,1.34,0,14.72,29.45,0,0,0,1.34,10.71,0,0,194.09
3Month,0.64,3.52,5.76,193.89,0.64,0,4.48,0.96,0.32,33.91,531.44,0,43.83,715.09,46.71,259.8,9.6,354.18,438.65,20.8,6.08,0.32,5.76,8.96,2.56,0.64,2.56,2.88,0,5.12,13.12,0.96,17.92,0.32,0,0,21.44,17.28,301.71
22Month,0.55,7.11,9.84,109.88,0,0,10.39,1.09,0,21.87,1311.42,5.47,82,486.52,95.12,191.88,0.55,107.69,645.6,12.03,0,5.47,2.19,0,1.64,0,2.19,2.19,2.19,1.09,2.73,0,4.37,0.55,2.19,0,2.19,0,165.64
